x,y,DEW_POINT_TEMP,WEATHER_FRE_DESC,PROVINCE_CODE,STATION_NAME,UTC_YEAR,WIND_DIRECTION,UTC_DAY,LOCAL_MONTH,STATION_PRESSURE,HUMIDEX_FLAG,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,WINDCHILL_FLAG,HUMIDEX,WEATHER_ENG_DESC,TEMP_FLAG,TEMP,WIND_SPEED,UTC_DATE,LOCAL_DATE,LOCAL_YEAR,RELATIVE_HUMIDITY_FLAG,ID,STATION_PRESSURE_FLAG,VISIBILITY,WINDCHILL,CLIMATE_IDENTIFIER,LOCAL_DAY,WIND_SPEED_FLAG,DEW_POINT_TEMP_FLAG,UTC_MONTH,RELATIVE_HUMIDITY
-71.6913888888889,45.43861111111111,13.5,ND,QC,SHERBROOKE,2024,31,18,9,98.95,,,,0,,15,,29,NA,,26.3,9,2024-09-18T20:00:00,2024-09-18 15:00:00,2024,,7028123.2024.9.18.15,,16.1,,7028123,18,,,9,45
-71.6913888888889,45.43861111111111,14.2,ND,QC,SHERBROOKE,2024,31,18,9,98.93,,,,0,,16,,29,NA,,25.1,8,2024-09-18T21:00:00,2024-09-18 16:00:00,2024,,7028123.2024.9.18.16,,16.1,,7028123,18,,,9,50
-71.6913888888889,45.43861111111111,16.7,ND,QC,SHERBROOKE,2024,0,18,9,98.9,,,,0,,17,,27,NA,,22.1,0,2024-09-18T22:00:00,2024-09-18 17:00:00,2024,,7028123.2024.9.18.17,,16.1,,7028123,18,,,9,71
-71.6913888888889,45.43861111111111,15.8,ND,QC,SHERBROOKE,2024,0,18,9,98.88,,,,0,,18,,,NA,,18.9,0,2024-09-18T23:00:00,2024-09-18 18:00:00,2024,,7028123.2024.9.18.18,,16.1,,7028123,18,,,9,82
-71.6913888888889,45.43861111111111,15.0,ND,QC,SHERBROOKE,2024,13,19,9,98.91,,,,0,,19,,,NA,,16.8,4,2024-09-19T00:00:00,2024-09-18 19:00:00,2024,,7028123.2024.9.18.19,,16.1,,7028123,18,,,9,89
-71.6913888888889,45.43861111111111,14.7,ND,QC,SHERBROOKE,2024,10,19,9,98.92,,,,0,,20,,,NA,,15.4,4,2024-09-19T01:00:00,2024-09-18 20:00:00,2024,,7028123.2024.9.18.20,,16.1,,7028123,18,,,9,96
-71.6913888888889,45.43861111111111,14.5,ND,QC,SHERBROOKE,2024,11,19,9,98.92,,,,0,,21,,,NA,,15.3,4,2024-09-19T02:00:00,2024-09-18 21:00:00,2024,,7028123.2024.9.18.21,,16.1,,7028123,18,,,9,95
-71.6913888888889,45.43861111111111,14.0,ND,QC,SHERBROOKE,2024,,19,9,98.91,,,M,0,,22,,,NA,,14.6,4,2024-09-19T03:00:00,2024-09-18 22:00:00,2024,,7028123.2024.9.18.22,,16.1,,7028123,18,,,9,96
-71.6913888888889,45.43861111111111,13.1,ND,QC,SHERBROOKE,2024,0,19,9,98.87,,,,0,,23,,,NA,,13.6,0,2024-09-19T04:00:00,2024-09-18 23:00:00,2024,,7028123.2024.9.18.23,,14.5,,7028123,18,,,9,97
-71.6913888888889,45.43861111111111,13.1,ND,QC,SHERBROOKE,2024,9,19,9,98.86,,,,0,,0,,,NA,,13.6,8,2024-09-19T05:00:00,2024-09-19 00:00:00,2024,,7028123.2024.9.19.0,,16.1,,7028123,19,,,9,97
-71.6913888888889,45.43861111111111,12.7,ND,QC,SHERBROOKE,2024,10,19,9,98.87,,,,0,,1,,,NA,,13.5,5,2024-09-19T06:00:00,2024-09-19 01:00:00,2024,,7028123.2024.9.19.1,,16.1,,7028123,19,,,9,95
-71.6913888888889,45.43861111111111,12.5,ND,QC,SHERBROOKE,2024,9,19,9,98.82,,,,0,,2,,,NA,,13.1,5,2024-09-19T07:00:00,2024-09-19 02:00:00,2024,,7028123.2024.9.19.2,,16.1,,7028123,19,,,9,96
-71.6913888888889,45.43861111111111,12.0,ND,QC,SHERBROOKE,2024,10,19,9,98.8,,,,0,,3,,,NA,,12.5,5,2024-09-19T08:00:00,2024-09-19 03:00:00,2024,,7028123.2024.9.19.3,,11.3,,7028123,19,,,9,97
-71.6913888888889,45.43861111111111,11.5,Brouillard,QC,SHERBROOKE,2024,0,19,9,98.79,,,,0,,4,,,Fog,,12.0,0,2024-09-19T09:00:00,2024-09-19 04:00:00,2024,,7028123.2024.9.19.4,,6.4,,7028123,19,,,9,97
-71.6913888888889,45.43861111111111,11.1,ND,QC,SHERBROOKE,2024,0,19,9,98.81,,,,0,,5,,,NA,,11.4,0,2024-09-19T10:00:00,2024-09-19 05:00:00,2024,,7028123.2024.9.19.5,,12.9,,7028123,19,,,9,98
-71.6913888888889,45.43861111111111,11.3,Brouillard,QC,SHERBROOKE,2024,8,19,9,98.81,,,,0,,6,,,Fog,,11.6,5,2024-09-19T11:00:00,2024-09-19 06:00:00,2024,,7028123.2024.9.19.6,,9.7,,7028123,19,,,9,98
-71.6913888888889,45.43861111111111,12.6,ND,QC,SHERBROOKE,2024,,19,9,98.83,,,M,0,,7,,,NA,,13.1,4,2024-09-19T12:00:00,2024-09-19 07:00:00,2024,,7028123.2024.9.19.7,,16.1,,7028123,19,,,9,97
-71.6913888888889,45.43861111111111,14.1,ND,QC,SHERBROOKE,2024,0,19,9,98.82,,,,0,,8,,,NA,,16.0,0,2024-09-19T13:00:00,2024-09-19 08:00:00,2024,,7028123.2024.9.19.8,,16.1,,7028123,19,,,9,89
-71.6913888888889,45.43861111111111,14.9,ND,QC,SHERBROOKE,2024,32,19,9,98.82,,,,0,,9,,,NA,,17.6,5,2024-09-19T14:00:00,2024-09-19 09:00:00,2024,,7028123.2024.9.19.9,,16.1,,7028123,19,,,9,84
-71.6913888888889,45.43861111111111,15.6,ND,QC,SHERBROOKE,2024,,19,9,98.78,,,M,0,,10,,25,NA,,20.8,4,2024-09-19T15:00:00,2024-09-19 10:00:00,2024,,7028123.2024.9.19.10,,16.1,,7028123,19,,,9,72
-71.6913888888889,45.43861111111111,15.6,ND,QC,SHERBROOKE,2024,12,19,9,98.74,,,,0,,11,,27,NA,,23.0,5,2024-09-19T16:00:00,2024-09-19 11:00:00,2024,,7028123.2024.9.19.11,,16.1,,7028123,19,,,9,63
-71.6913888888889,45.43861111111111,14.3,ND,QC,SHERBROOKE,2024,2,19,9,98.68,,,,0,,12,,28,NA,,24.8,8,2024-09-19T17:00:00,2024-09-19 12:00:00,2024,,7028123.2024.9.19.12,,16.1,,7028123,19,,,9,51
-71.6913888888889,45.43861111111111,13.4,ND,QC,SHERBROOKE,2024,9,19,9,98.64,,,,0,,13,,29,NA,,25.9,8,2024-09-19T18:00:00,2024-09-19 13:00:00,2024,,7028123.2024.9.19.13,,14.5,,7028123,19,,,9,46
-71.6913888888889,45.43861111111111,14.1,ND,QC,SHERBROOKE,2024,1,19,9,98.58,,,,0,,14,,29,NA,,25.8,8,2024-09-19T19:00:00,2024-09-19 14:00:00,2024,,7028123.2024.9.19.14,,16.1,,7028123,19,,,9,48
-71.6913888888889,45.43861111111111,13.9,ND,QC,SHERBROOKE,2024,34,19,9,98.55,,,,0,,15,,29,NA,,26.0,9,2024-09-19T20:00:00,2024-09-19 15:00:00,2024,,7028123.2024.9.19.15,,16.1,,7028123,19,,,9,47
-71.6913888888889,45.43861111111111,14.8,ND,QC,SHERBROOKE,2024,1,19,9,98.54,,,,0,,16,,29,NA,,25.1,8,2024-09-19T21:00:00,2024-09-19 16:00:00,2024,,7028123.2024.9.19.16,,16.1,,7028123,19,,,9,52
-71.6913888888889,45.43861111111111,14.4,ND,QC,SHERBROOKE,2024,1,19,9,98.56,,,,0,,17,,27,NA,,23.5,8,2024-09-19T22:00:00,2024-09-19 17:00:00,2024,,7028123.2024.9.19.17,,16.1,,7028123,19,,,9,56
-71.6913888888889,45.43861111111111,14.1,ND,QC,SHERBROOKE,2024,4,19,9,98.58,,,,0,,18,,25,NA,,21.6,9,2024-09-19T23:00:00,2024-09-19 18:00:00,2024,,7028123.2024.9.19.18,,16.1,,7028123,19,,,9,62
-71.6913888888889,45.43861111111111,14.7,ND,QC,SHERBROOKE,2024,4,20,9,98.62,,,,0,,19,,,NA,,20.3,11,2024-09-20T00:00:00,2024-09-19 19:00:00,2024,,7028123.2024.9.19.19,,16.1,,7028123,19,,,9,70
-71.6913888888889,45.43861111111111,15.6,ND,QC,SHERBROOKE,2024,4,20,9,98.64,,,,0,,20,,,NA,,19.5,13,2024-09-20T01:00:00,2024-09-19 20:00:00,2024,,7028123.2024.9.19.20,,16.1,,7028123,19,,,9,78
-71.6913888888889,45.43861111111111,16.2,ND,QC,SHERBROOKE,2024,6,20,9,98.63,,,,0,,21,,,NA,,18.7,9,2024-09-20T02:00:00,2024-09-19 21:00:00,2024,,7028123.2024.9.19.21,,16.1,,7028123,19,,,9,85
-71.6913888888889,45.43861111111111,16.0,ND,QC,SHERBROOKE,2024,6,20,9,98.66,,,,0,,22,,,NA,,18.2,9,2024-09-20T03:00:00,2024-09-19 22:00:00,2024,,7028123.2024.9.19.22,,16.1,,7028123,19,,,9,87
-71.6913888888889,45.43861111111111,15.6,ND,QC,SHERBROOKE,2024,6,20,9,98.68,,,,0,,23,,,NA,,17.7,11,2024-09-20T04:00:00,2024-09-19 23:00:00,2024,,7028123.2024.9.19.23,,16.1,,7028123,19,,,9,87
-71.6913888888889,45.43861111111111,15.4,ND,QC,SHERBROOKE,2024,6,20,9,98.68,,,,0,,0,,,NA,,17.0,9,2024-09-20T05:00:00,2024-09-20 00:00:00,2024,,7028123.2024.9.20.0,,16.1,,7028123,20,,,9,90
-71.6913888888889,45.43861111111111,15.0,ND,QC,SHERBROOKE,2024,7,20,9,98.68,,,,0,,1,,,NA,,16.6,11,2024-09-20T06:00:00,2024-09-20 01:00:00,2024,,7028123.2024.9.20.1,,16.1,,7028123,20,,,9,90
-71.6913888888889,45.43861111111111,14.4,ND,QC,SHERBROOKE,2024,6,20,9,98.7,,,,0,,2,,,NA,,15.7,13,2024-09-20T07:00:00,2024-09-20 02:00:00,2024,,7028123.2024.9.20.2,,16.1,,7028123,20,,,9,92
-71.6913888888889,45.43861111111111,14.0,ND,QC,SHERBROOKE,2024,7,20,9,98.72,,,,0,,3,,,NA,,15.1,9,2024-09-20T08:00:00,2024-09-20 03:00:00,2024,,7028123.2024.9.20.3,,16.1,,7028123,20,,,9,93
-71.6913888888889,45.43861111111111,13.9,ND,QC,SHERBROOKE,2024,7,20,9,98.76,,,,0,,4,,,NA,,14.7,9,2024-09-20T09:00:00,2024-09-20 04:00:00,2024,,7028123.2024.9.20.4,,16.1,,7028123,20,,,9,95
-71.6913888888889,45.43861111111111,13.3,ND,QC,SHERBROOKE,2024,8,20,9,98.81,,,,0,,5,,,NA,,13.8,9,2024-09-20T10:00:00,2024-09-20 05:00:00,2024,,7028123.2024.9.20.5,,16.1,,7028123,20,,,9,97
-71.6913888888889,45.43861111111111,13.2,ND,QC,SHERBROOKE,2024,8,20,9,98.85,,,,0,,6,,,NA,,13.5,11,2024-09-20T11:00:00,2024-09-20 06:00:00,2024,,7028123.2024.9.20.6,,12.9,,7028123,20,,,9,98
-71.6913888888889,45.43861111111111,13.1,Brouillard,QC,SHERBROOKE,2024,9,20,9,98.89,,,,0,,7,,,Fog,,13.4,5,2024-09-20T12:00:00,2024-09-20 07:00:00,2024,,7028123.2024.9.20.7,,9.7,,7028123,20,,,9,98
-71.6913888888889,45.43861111111111,14.8,ND,QC,SHERBROOKE,2024,7,20,9,98.92,,,,0,,8,,,NA,,17.1,13,2024-09-20T13:00:00,2024-09-20 08:00:00,2024,,7028123.2024.9.20.8,,16.1,,7028123,20,,,9,86
-71.6913888888889,45.43861111111111,15.5,ND,QC,SHERBROOKE,2024,6,20,9,98.92,,,,0,,9,,,NA,,19.5,8,2024-09-20T14:00:00,2024-09-20 09:00:00,2024,,7028123.2024.9.20.9,,16.1,,7028123,20,,,9,77
-71.6913888888889,45.43861111111111,15.5,ND,QC,SHERBROOKE,2024,4,20,9,98.91,,,,0,,10,,25,NA,,20.8,9,2024-09-20T15:00:00,2024-09-20 10:00:00,2024,,7028123.2024.9.20.10,,16.1,,7028123,20,,,9,71
-71.6913888888889,45.43861111111111,15.8,ND,QC,SHERBROOKE,2024,5,20,9,98.89,,,,0,,11,,26,NA,,21.9,11,2024-09-20T16:00:00,2024-09-20 11:00:00,2024,,7028123.2024.9.20.11,,16.1,,7028123,20,,,9,68
-71.6913888888889,45.43861111111111,15.6,ND,QC,SHERBROOKE,2024,6,20,9,98.85,,,,0,,12,,27,NA,,22.5,13,2024-09-20T17:00:00,2024-09-20 12:00:00,2024,,7028123.2024.9.20.12,,16.1,,7028123,20,,,9,65
-71.6913888888889,45.43861111111111,15.5,ND,QC,SHERBROOKE,2024,2,20,9,98.81,,,,0,,13,,28,NA,,23.5,13,2024-09-20T18:00:00,2024-09-20 13:00:00,2024,,7028123.2024.9.20.13,,16.1,,7028123,20,,,9,61
-71.6913888888889,45.43861111111111,15.2,ND,QC,SHERBROOKE,2024,2,20,9,98.76,,,,0,,14,,28,NA,,23.7,13,2024-09-20T19:00:00,2024-09-20 14:00:00,2024,,7028123.2024.9.20.14,,16.1,,7028123,20,,,9,59
-71.6913888888889,45.43861111111111,15.2,ND,QC,SHERBROOKE,2024,4,20,9,98.75,,,,0,,15,,28,NA,,24.1,11,2024-09-20T20:00:00,2024-09-20 15:00:00,2024,,7028123.2024.9.20.15,,16.1,,7028123,20,,,9,57
-71.6913888888889,45.43861111111111,14.8,ND,QC,SHERBROOKE,2024,6,20,9,98.76,,,,0,,16,,26,NA,,22.5,17,2024-09-20T21:00:00,2024-09-20 16:00:00,2024,,7028123.2024.9.20.16,,16.1,,7028123,20,,,9,61
-71.6913888888889,45.43861111111111,14.1,ND,QC,SHERBROOKE,2024,7,20,9,98.82,,,,0,,17,,25,NA,,21.1,13,2024-09-20T22:00:00,2024-09-20 17:00:00,2024,,7028123.2024.9.20.17,,16.1,,7028123,20,,,9,64
-71.6913888888889,45.43861111111111,12.9,ND,QC,SHERBROOKE,2024,8,20,9,98.86,,,,0,,18,,,NA,,19.3,11,2024-09-20T23:00:00,2024-09-20 18:00:00,2024,,7028123.2024.9.20.18,,16.1,,7028123,20,,,9,66
-71.6913888888889,45.43861111111111,12.5,ND,QC,SHERBROOKE,2024,7,21,9,98.9,,,,0,,19,,,NA,,17.4,9,2024-09-21T00:00:00,2024-09-20 19:00:00,2024,,7028123.2024.9.20.19,,16.1,,7028123,20,,,9,72
-71.6913888888889,45.43861111111111,11.5,ND,QC,SHERBROOKE,2024,8,21,9,98.95,,,,0,,20,,,NA,,16.7,11,2024-09-21T01:00:00,2024-09-20 20:00:00,2024,,7028123.2024.9.20.20,,16.1,,7028123,20,,,9,71
-71.6913888888889,45.43861111111111,10.7,ND,QC,SHERBROOKE,2024,7,21,9,98.97,,,,0,,21,,,NA,,15.4,11,2024-09-21T02:00:00,2024-09-20 21:00:00,2024,,7028123.2024.9.20.21,,16.1,,7028123,20,,,9,73
-71.6913888888889,45.43861111111111,10.4,ND,QC,SHERBROOKE,2024,7,21,9,98.99,,,,0,,22,,,NA,,14.3,8,2024-09-21T03:00:00,2024-09-20 22:00:00,2024,,7028123.2024.9.20.22,,16.1,,7028123,20,,,9,77
-71.6913888888889,45.43861111111111,10.2,ND,QC,SHERBROOKE,2024,0,21,9,98.99,,,,0,,23,,,NA,,13.2,0,2024-09-21T04:00:00,2024-09-20 23:00:00,2024,,7028123.2024.9.20.23,,16.1,,7028123,20,,,9,82
-71.6913888888889,45.43861111111111,10.2,ND,QC,SHERBROOKE,2024,,21,9,98.99,,,M,0,,0,,,NA,,12.5,4,2024-09-21T05:00:00,2024-09-21 00:00:00,2024,,7028123.2024.9.21.0,,16.1,,7028123,21,,,9,86
-71.6913888888889,45.43861111111111,10.0,ND,QC,SHERBROOKE,2024,6,21,9,98.99,,,,0,,1,,,NA,,12.4,9,2024-09-21T06:00:00,2024-09-21 01:00:00,2024,,7028123.2024.9.21.1,,16.1,,7028123,21,,,9,85
-71.6913888888889,45.43861111111111,10.1,ND,QC,SHERBROOKE,2024,4,21,9,98.99,,,,0,,2,,,NA,,12.0,9,2024-09-21T07:00:00,2024-09-21 02:00:00,2024,,7028123.2024.9.21.2,,16.1,,7028123,21,,,9,88
-71.6913888888889,45.43861111111111,10.3,ND,QC,SHERBROOKE,2024,6,21,9,98.98,,,,0,,3,,,NA,,12.0,9,2024-09-21T08:00:00,2024-09-21 03:00:00,2024,,7028123.2024.9.21.3,,16.1,,7028123,21,,,9,89
-71.6913888888889,45.43861111111111,10.2,ND,QC,SHERBROOKE,2024,5,21,9,98.99,,,,0,,4,,,NA,,11.6,9,2024-09-21T09:00:00,2024-09-21 04:00:00,2024,,7028123.2024.9.21.4,,16.1,,7028123,21,,,9,91
-71.6913888888889,45.43861111111111,10.1,ND,QC,SHERBROOKE,2024,7,21,9,99.01,,,,0,,5,,,NA,,11.2,11,2024-09-21T10:00:00,2024-09-21 05:00:00,2024,,7028123.2024.9.21.5,,16.1,,7028123,21,,,9,93
-71.6913888888889,45.43861111111111,10.3,ND,QC,SHERBROOKE,2024,6,21,9,99.0,,,,0,,6,,,NA,,11.4,9,2024-09-21T11:00:00,2024-09-21 06:00:00,2024,,7028123.2024.9.21.6,,16.1,,7028123,21,,,9,93
-71.6913888888889,45.43861111111111,10.7,ND,QC,SHERBROOKE,2024,8,21,9,99.03,,,,0,,7,,,NA,,11.8,9,2024-09-21T12:00:00,2024-09-21 07:00:00,2024,,7028123.2024.9.21.7,,16.1,,7028123,21,,,9,93
-71.6913888888889,45.43861111111111,11.0,ND,QC,SHERBROOKE,2024,5,21,9,99.04,,,,0,,8,,,NA,,13.3,11,2024-09-21T13:00:00,2024-09-21 08:00:00,2024,,7028123.2024.9.21.8,,16.1,,7028123,21,,,9,86
-71.6913888888889,45.43861111111111,11.1,ND,QC,SHERBROOKE,2024,6,21,9,99.01,,,,0,,9,,,NA,,14.6,9,2024-09-21T14:00:00,2024-09-21 09:00:00,2024,,7028123.2024.9.21.9,,16.1,,7028123,21,,,9,79
-71.6913888888889,45.43861111111111,11.7,ND,QC,SHERBROOKE,2024,6,21,9,98.98,,,,0,,10,,,NA,,16.2,9,2024-09-21T15:00:00,2024-09-21 10:00:00,2024,,7028123.2024.9.21.10,,16.1,,7028123,21,,,9,75
-71.6913888888889,45.43861111111111,11.8,ND,QC,SHERBROOKE,2024,6,21,9,98.94,,,,0,,11,,,NA,,18.4,9,2024-09-21T16:00:00,2024-09-21 11:00:00,2024,,7028123.2024.9.21.11,,16.1,,7028123,21,,,9,65
-71.6913888888889,45.43861111111111,10.8,ND,QC,SHERBROOKE,2024,14,21,9,98.91,,,,0,,12,,,NA,,18.9,11,2024-09-21T17:00:00,2024-09-21 12:00:00,2024,,7028123.2024.9.21.12,,16.1,,7028123,21,,,9,59
-71.6913888888889,45.43861111111111,10.3,ND,QC,SHERBROOKE,2024,,21,9,98.87,,,M,0,,13,,,NA,,19.4,4,2024-09-21T18:00:00,2024-09-21 13:00:00,2024,,7028123.2024.9.21.13,,16.1,,7028123,21,,,9,55
-71.6913888888889,45.43861111111111,9.3,ND,QC,SHERBROOKE,2024,10,21,9,98.82,,,,0,,14,,,NA,,19.5,9,2024-09-21T19:00:00,2024-09-21 14:00:00,2024,,7028123.2024.9.21.14,,16.1,,7028123,21,,,9,51
-71.6913888888889,45.43861111111111,9.7,ND,QC,SHERBROOKE,2024,,21,9,98.81,,,M,0,,15,,,NA,,19.2,4,2024-09-21T20:00:00,2024-09-21 15:00:00,2024,,7028123.2024.9.21.15,,16.1,,7028123,21,,,9,54
-71.6913888888889,45.43861111111111,9.6,ND,QC,SHERBROOKE,2024,,21,9,98.81,,,M,0,,16,,,NA,,20.0,4,2024-09-21T21:00:00,2024-09-21 16:00:00,2024,,7028123.2024.9.21.16,,16.1,,7028123,21,,,9,51
-71.6913888888889,45.43861111111111,10.9,ND,QC,SHERBROOKE,2024,2,21,9,98.8,,,,0,,17,,,NA,,18.0,8,2024-09-21T22:00:00,2024-09-21 17:00:00,2024,,7028123.2024.9.21.17,,16.1,,7028123,21,,,9,63
-71.6913888888889,45.43861111111111,10.5,ND,QC,SHERBROOKE,2024,5,21,9,98.8,,,,0,,18,,,NA,,16.3,11,2024-09-21T23:00:00,2024-09-21 18:00:00,2024,,7028123.2024.9.21.18,,16.1,,7028123,21,,,9,68
-71.6913888888889,45.43861111111111,10.9,ND,QC,SHERBROOKE,2024,5,22,9,98.83,,,,0,,19,,,NA,,15.3,13,2024-09-22T00:00:00,2024-09-21 19:00:00,2024,,7028123.2024.9.21.19,,16.1,,7028123,21,,,9,75
-71.6913888888889,45.43861111111111,10.9,ND,QC,SHERBROOKE,2024,5,22,9,98.83,,,,0,,20,,,NA,,14.6,9,2024-09-22T01:00:00,2024-09-21 20:00:00,2024,,7028123.2024.9.21.20,,16.1,,7028123,21,,,9,78
-71.6913888888889,45.43861111111111,10.7,ND,QC,SHERBROOKE,2024,6,22,9,98.86,,,,0,,21,,,NA,,13.8,9,2024-09-22T02:00:00,2024-09-21 21:00:00,2024,,7028123.2024.9.21.21,,16.1,,7028123,21,,,9,81
-71.6913888888889,45.43861111111111,10.3,ND,QC,SHERBROOKE,2024,7,22,9,98.85,,,,0,,22,,,NA,,12.4,9,2024-09-22T03:00:00,2024-09-21 22:00:00,2024,,7028123.2024.9.21.22,,16.1,,7028123,21,,,9,87
-71.6913888888889,45.43861111111111,9.6,ND,QC,SHERBROOKE,2024,6,22,9,98.86,,,,0,,23,,,NA,,11.1,5,2024-09-22T04:00:00,2024-09-21 23:00:00,2024,,7028123.2024.9.21.23,,16.1,,7028123,21,,,9,91
-71.6913888888889,45.43861111111111,9.1,ND,QC,SHERBROOKE,2024,,22,9,98.89,,,M,0,,0,,,NA,,9.9,4,2024-09-22T05:00:00,2024-09-22 00:00:00,2024,,7028123.2024.9.22.0,,16.1,,7028123,22,,,9,95
-71.6913888888889,45.43861111111111,9.3,ND,QC,SHERBROOKE,2024,5,22,9,98.87,,,,0,,1,,,NA,,10.9,11,2024-09-22T06:00:00,2024-09-22 01:00:00,2024,,7028123.2024.9.22.1,,16.1,,7028123,22,,,9,90
-71.6913888888889,45.43861111111111,9.3,ND,QC,SHERBROOKE,2024,6,22,9,98.84,,,,0,,2,,,NA,,10.5,8,2024-09-22T07:00:00,2024-09-22 02:00:00,2024,,7028123.2024.9.22.2,,16.1,,7028123,22,,,9,92
-71.6913888888889,45.43861111111111,9.1,ND,QC,SHERBROOKE,2024,6,22,9,98.85,,,,0,,3,,,NA,,10.3,9,2024-09-22T08:00:00,2024-09-22 03:00:00,2024,,7028123.2024.9.22.3,,16.1,,7028123,22,,,9,92
-71.6913888888889,45.43861111111111,8.9,ND,QC,SHERBROOKE,2024,5,22,9,98.86,,,,0,,4,,,NA,,9.7,9,2024-09-22T09:00:00,2024-09-22 04:00:00,2024,,7028123.2024.9.22.4,,16.1,,7028123,22,,,9,95
-71.6913888888889,45.43861111111111,8.8,ND,QC,SHERBROOKE,2024,7,22,9,98.89,,,,0,,5,,,NA,,9.4,9,2024-09-22T10:00:00,2024-09-22 05:00:00,2024,,7028123.2024.9.22.5,,16.1,,7028123,22,,,9,96
-71.6913888888889,45.43861111111111,8.4,ND,QC,SHERBROOKE,2024,8,22,9,98.94,,,,0,,6,,,NA,,9.0,8,2024-09-22T11:00:00,2024-09-22 06:00:00,2024,,7028123.2024.9.22.6,,16.1,,7028123,22,,,9,96
-71.6913888888889,45.43861111111111,9.6,ND,QC,SHERBROOKE,2024,7,22,9,98.98,,,,0,,7,,,NA,,10.6,8,2024-09-22T12:00:00,2024-09-22 07:00:00,2024,,7028123.2024.9.22.7,,16.1,,7028123,22,,,9,93
-71.6913888888889,45.43861111111111,9.4,ND,QC,SHERBROOKE,2024,7,22,9,99.02,,,,0,,8,,,NA,,12.7,5,2024-09-22T13:00:00,2024-09-22 08:00:00,2024,,7028123.2024.9.22.8,,16.1,,7028123,22,,,9,80
-71.6913888888889,45.43861111111111,10.5,ND,QC,SHERBROOKE,2024,7,22,9,99.02,,,,0,,9,,,NA,,14.3,9,2024-09-22T14:00:00,2024-09-22 09:00:00,2024,,7028123.2024.9.22.9,,16.1,,7028123,22,,,9,78
-71.6913888888889,45.43861111111111,9.8,ND,QC,SHERBROOKE,2024,11,22,9,99.04,,,,0,,10,,,NA,,17.9,11,2024-09-22T15:00:00,2024-09-22 10:00:00,2024,,7028123.2024.9.22.10,,16.1,,7028123,22,,,9,59
-71.6913888888889,45.43861111111111,9.7,ND,QC,SHERBROOKE,2024,13,22,9,99.04,,,,0,,11,,,NA,,18.7,15,2024-09-22T16:00:00,2024-09-22 11:00:00,2024,,7028123.2024.9.22.11,,16.1,,7028123,22,,,9,56
-71.6913888888889,45.43861111111111,9.6,ND,QC,SHERBROOKE,2024,12,22,9,98.97,,,,0,,12,,,NA,,19.7,18,2024-09-22T17:00:00,2024-09-22 12:00:00,2024,,7028123.2024.9.22.12,,16.1,,7028123,22,,,9,52
-71.6913888888889,45.43861111111111,7.6,ND,QC,SHERBROOKE,2024,13,22,9,98.93,,,,0,,13,,,NA,,20.2,17,2024-09-22T18:00:00,2024-09-22 13:00:00,2024,,7028123.2024.9.22.13,,16.1,,7028123,22,,,9,44
-71.6913888888889,45.43861111111111,8.5,ND,QC,SHERBROOKE,2024,12,22,9,98.92,,,,0,,14,,,NA,,20.8,22,2024-09-22T19:00:00,2024-09-22 14:00:00,2024,,7028123.2024.9.22.14,,16.1,,7028123,22,,,9,45
-71.6913888888889,45.43861111111111,8.1,ND,QC,SHERBROOKE,2024,11,22,9,98.92,,,,0,,15,,,NA,,20.0,21,2024-09-22T20:00:00,2024-09-22 15:00:00,2024,,7028123.2024.9.22.15,,16.1,,7028123,22,,,9,46
-71.6913888888889,45.43861111111111,7.8,ND,QC,SHERBROOKE,2024,13,22,9,98.95,,,,0,,16,,,NA,,18.8,24,2024-09-22T21:00:00,2024-09-22 16:00:00,2024,,7028123.2024.9.22.16,,16.1,,7028123,22,,,9,48
-71.6913888888889,45.43861111111111,7.2,ND,QC,SHERBROOKE,2024,14,22,9,98.97,,,,0,,17,,,NA,,17.2,17,2024-09-22T22:00:00,2024-09-22 17:00:00,2024,,7028123.2024.9.22.17,,16.1,,7028123,22,,,9,52
-71.6913888888889,45.43861111111111,7.3,ND,QC,SHERBROOKE,2024,11,22,9,98.97,,,,0,,18,,,NA,,14.2,8,2024-09-22T23:00:00,2024-09-22 18:00:00,2024,,7028123.2024.9.22.18,,16.1,,7028123,22,,,9,63
-71.6913888888889,45.43861111111111,7.4,ND,QC,SHERBROOKE,2024,10,23,9,98.98,,,,0,,19,,,NA,,12.0,9,2024-09-23T00:00:00,2024-09-22 19:00:00,2024,,7028123.2024.9.22.19,,16.1,,7028123,22,,,9,73
-71.6913888888889,45.43861111111111,7.7,ND,QC,SHERBROOKE,2024,10,23,9,98.99,,,,0,,20,,,NA,,11.7,9,2024-09-23T01:00:00,2024-09-22 20:00:00,2024,,7028123.2024.9.22.20,,16.1,,7028123,22,,,9,76
-71.6913888888889,45.43861111111111,7.8,ND,QC,SHERBROOKE,2024,8,23,9,99.02,,,,0,,21,,,NA,,10.5,9,2024-09-23T02:00:00,2024-09-22 21:00:00,2024,,7028123.2024.9.22.21,,16.1,,7028123,22,,,9,83
-71.6913888888889,45.43861111111111,8.0,ND,QC,SHERBROOKE,2024,8,23,9,99.04,,,,0,,22,,,NA,,11.0,11,2024-09-23T03:00:00,2024-09-22 22:00:00,2024,,7028123.2024.9.22.22,,16.1,,7028123,22,,,9,81
