Date;Hydraulique;Eolien;Autres;Solaire;Thermique;Total 
2022-08-27 01:30;19762;152;574;0;0;20488
2022-08-27 02:30;18972;292;573;0;0;19837
2022-08-27 03:30;18831;376;575;0;0;19782
2022-08-27 04:30;18735;360;575;0;0;19670
2022-08-27 05:30;18799;428;574;0;0;19801
2022-08-27 06:30;19389;478;573;0;0;20440
2022-08-27 07:30;20377;380;570;1;0;21328
2022-08-27 08:30;21682;314;562;1;0;22559
2022-08-27 09:30;21910;289;562;1;0;22762
2022-08-27 10:30;22485;373;564;2;0;23424
2022-08-27 11:30;22435;431;568;5;0;23439
2022-08-27 12:30;22431;403;556;7;0;23397
2022-08-27 13:30;22304;307;560;1;0;23172
2022-08-27 14:30;22429;211;560;6;0;23206
2022-08-27 15:30;22610;182;559;6;0;23357
2022-08-27 16:30;23281;192;560;5;0;24038
2022-08-27 17:30;23199;214;559;3;0;23975
2022-08-27 18:30;23079;215;559;1;0;23854
2022-08-27 19:30;22773;310;559;0;0;23642
2022-08-27 20:30;22937;358;561;0;0;23856
2022-08-27 21:30;22181;390;571;0;0;23142
2022-08-27 22:30;21598;389;574;0;0;22561
2022-08-27 23:30;21056;424;569;0;0;22049
2022-08-28 00:30;19963;529;566;0;0;21058
2022-08-28 01:30;18953;580;565;0;0;20098
2022-08-28 02:30;17828;577;566;0;0;18971
2022-08-28 03:30;17638;594;563;0;0;18795
2022-08-28 04:30;17334;626;566;0;0;18526
2022-08-28 05:30;17141;750;564;0;0;18455
2022-08-28 06:30;17269;895;564;0;0;18728
2022-08-28 07:30;18729;902;559;1;0;20191
2022-08-28 08:30;19892;591;555;3;0;21041
2022-08-28 09:30;21555;460;554;5;0;22574
2022-08-28 10:30;22568;485;550;7;0;23610
2022-08-28 11:30;23168;473;555;8;0;24204
2022-08-28 12:30;23523;404;547;8;0;24482
2022-08-28 13:30;23539;426;551;8;0;24524
2022-08-28 14:30;23420;448;549;8;0;24425
2022-08-28 15:30;23416;520;549;7;0;24492
2022-08-28 16:30;23828;522;549;4;0;24903
2022-08-28 17:30;24159;582;547;3;0;25291
2022-08-28 18:30;24104;692;547;1;0;25344
2022-08-28 19:30;23549;1014;548;0;0;25111
2022-08-28 20:30;23133;1461;549;0;0;25143
2022-08-28 21:30;21927;1663;556;0;0;24146
2022-08-28 22:30;20617;1886;557;0;0;23060
2022-08-28 23:30;19793;1867;552;0;0;22212
2022-08-29 00:30;19113;1889;550;0;0;21552
2022-08-29 01:30;17928;1897;551;0;0;20376
2022-08-29 02:30;16973;1746;550;0;0;19269
2022-08-29 03:30;16474;1554;552;0;0;18580
2022-08-29 04:30;16842;1413;554;0;0;18809
2022-08-29 05:30;18128;1282;552;0;0;19962
2022-08-29 06:30;20405;1114;555;0;0;22074
2022-08-29 07:30;22028;1028;552;1;0;23609
2022-08-29 08:30;23243;800;549;1;0;24593
2022-08-29 09:30;24519;585;549;4;0;25657
2022-08-29 10:30;24937;492;548;7;0;25984
2022-08-29 11:30;25473;565;553;7;0;26598
2022-08-29 12:30;25703;659;546;8;0;26916
2022-08-29 13:30;25888;798;539;8;0;27233
2022-08-29 14:30;25656;991;541;8;0;27196
2022-08-29 15:30;25765;1077;542;4;0;27388
2022-08-29 16:30;26038;1090;541;5;0;27674
2022-08-29 17:30;26648;1032;544;3;154;28381
2022-08-29 18:30;26634;1189;545;1;0;28369
2022-08-29 19:30;25676;1484;546;0;0;27706
2022-08-29 20:30;24793;1867;549;0;0;27209
2022-08-29 21:30;23028;2010;553;0;0;25591
2022-08-29 22:30;22203;2201;553;0;0;24957
2022-08-29 23:30;20860;2265;551;0;0;23676
2022-08-30 00:30;19888;2291;549;0;0;22728
2022-08-30 01:30;19535;2145;551;0;0;22231
2022-08-30 02:30;18952;1921;549;0;0;21422
2022-08-30 03:30;18324;1974;550;0;0;20848
2022-08-30 04:30;18050;1786;549;0;0;20385
2022-08-30 05:30;19656;1529;548;0;0;21733
2022-08-30 06:30;21552;1374;545;0;0;23471
2022-08-30 07:30;23380;1286;539;0;0;25205
2022-08-30 08:30;23648;1031;538;3;0;25220
2022-08-30 09:30;24147;1038;539;5;0;25729
2022-08-30 10:30;24716;963;539;4;0;26222
2022-08-30 11:30;24686;942;542;7;0;26177
2022-08-30 12:30;24535;944;542;5;0;26026
2022-08-30 13:30;25105;1123;556;8;0;26792
2022-08-30 14:30;24785;1252;552;6;0;26595
2022-08-30 15:30;24218;1194;552;3;0;25967
2022-08-30 16:30;24230;1193;552;2;0;25977
2022-08-30 17:30;25460;856;550;1;0;26867
2022-08-30 18:30;25601;783;551;0;0;26935
2022-08-30 19:30;24242;786;557;0;0;25585
2022-08-30 20:30;24234;793;556;0;0;25583
2022-08-30 21:30;23682;1123;555;0;0;25360
2022-08-30 22:30;22318;1314;560;0;0;24192
2022-08-30 23:30;20994;1706;561;0;0;23261
2022-08-31 00:30;19288;2140;561;0;0;21989
2022-08-31 01:30;17729;2385;561;0;0;20675
2022-08-31 02:30;17760;2071;558;0;0;20389
2022-08-31 03:30;16742;2193;560;0;0;19495
2022-08-31 04:30;16813;1734;560;0;0;19107
2022-08-31 05:30;17923;2180;561;0;0;20664
2022-08-31 06:30;19887;2004;555;0;0;22446
2022-08-31 07:30;21513;2045;554;0;0;24112
2022-08-31 08:30;21395;1853;550;1;0;23799
2022-08-31 09:30;21595;1656;550;2;0;23803
2022-08-31 10:30;21899;1636;549;5;0;24089
2022-08-31 11:30;22004;1441;551;4;0;24000
2022-08-31 12:30;22460;1476;553;6;0;24495
2022-08-31 13:30;22931;1282;542;7;0;24762
2022-08-31 14:30;22434;1382;542;3;0;24361
2022-08-31 15:30;22471;1387;542;4;0;24404
2022-08-31 16:30;21789;1760;543;3;0;24095
2022-08-31 17:30;23580;1566;544;2;0;25692
2022-08-31 18:30;22995;1605;540;2;0;25142
2022-08-31 19:30;23398;1654;543;0;0;25595
2022-08-31 20:30;23355;1422;545;0;0;25322
2022-08-31 21:30;21806;1356;543;0;0;23705
2022-08-31 22:30;21047;1375;547;0;0;22969
2022-08-31 23:30;19950;1114;551;0;0;21615
2022-09-01 00:30;18906;1025;548;0;0;20479
2022-09-01 01:30;17798;861;549;0;0;19208
2022-09-01 02:30;17398;883;543;0;0;18824
2022-09-01 03:30;16823;1107;540;0;0;18470
2022-09-01 04:30;17003;1128;536;0;0;18667
2022-09-01 05:30;18501;1071;539;0;0;20111
2022-09-01 06:30;20530;1134;539;0;0;22203
2022-09-01 07:30;22075;1049;539;1;0;23664
2022-09-01 08:30;22169;987;537;3;0;23696
2022-09-01 09:30;22502;1032;538;2;0;24074
2022-09-01 10:30;22242;1029;539;4;0;23814
2022-09-01 11:30;22363;946;539;2;0;23850
2022-09-01 12:30;22343;959;553;4;0;23859
2022-09-01 13:30;22609;1114;550;8;0;24281
2022-09-01 14:30;21964;1284;551;5;0;23804
2022-09-01 15:30;21527;1471;553;2;0;23553
2022-09-01 16:30;22496;1544;554;2;0;24596
2022-09-01 17:30;22791;1575;551;1;0;24918
2022-09-01 18:30;22632;1675;552;0;0;24859
2022-09-01 19:30;22459;1738;554;0;0;24751
2022-09-01 20:30;22712;1853;557;0;0;25122
2022-09-01 21:30;22059;1875;559;0;0;24493
2022-09-01 22:30;20883;1873;563;0;0;23319
2022-09-01 23:30;20047;1810;559;0;0;22416
2022-09-02 00:30;18612;1646;564;0;0;20822
2022-09-02 01:30;18088;1608;554;0;0;20250
2022-09-02 02:30;17444;1622;556;0;0;19622
2022-09-02 03:30;16955;1454;557;0;0;18966
2022-09-02 04:30;16947;1470;557;0;0;18974
2022-09-02 05:30;18175;1521;557;0;0;20253
2022-09-02 06:30;20629;1358;556;0;0;22543
2022-09-02 07:30;22668;1117;555;1;0;24341
2022-09-02 08:30;23167;1060;554;3;0;24784
2022-09-02 09:30;23477;1150;555;5;0;25187
2022-09-02 10:30;23366;1150;556;7;0;25079
2022-09-02 11:30;23593;1186;560;8;0;25347
2022-09-02 12:30;23494;1132;574;8;0;25208
2022-09-02 13:30;23315;1053;576;8;0;24952
2022-09-02 14:30;23524;898;577;8;0;25007
2022-09-02 15:30;23547;776;577;7;0;24907
2022-09-02 16:30;23746;756;580;5;0;25087
2022-09-02 17:30;24326;637;579;3;0;25545
2022-09-02 18:30;24174;626;580;1;0;25381
2022-09-02 19:30;23657;1030;582;0;0;25269
2022-09-02 20:30;22994;1341;581;0;0;24916
2022-09-02 21:30;22203;1628;584;0;0;24415
2022-09-02 22:30;21261;1707;586;0;0;23554
2022-09-02 23:30;20493;1713;584;0;0;22790
2022-09-03 00:30;19200;1710;583;0;0;21493
2022-09-03 01:30;17626;1605;584;0;0;19815
2022-09-03 02:30;18126;1456;581;0;0;20163
2022-09-03 03:30;17409;1402;583;0;0;19394
2022-09-03 04:30;17274;1495;583;0;0;19352
2022-09-03 05:30;17408;1553;587;0;0;19548
2022-09-03 06:30;18179;1434;585;0;0;20198
2022-09-03 07:30;19368;1309;583;1;0;21261
2022-09-03 08:30;20974;1075;576;3;0;22628
2022-09-03 09:30;22240;943;576;5;0;23764
2022-09-03 10:30;22960;812;579;4;0;24355
2022-09-03 11:30;23259;829;580;6;0;24674
2022-09-03 12:30;23501;848;627;6;0;24982
2022-09-03 13:30;23315;847;629;8;0;24799
2022-09-03 14:30;23166;868;627;8;0;24669
2022-09-03 15:30;23085;949;627;7;0;24668
2022-09-03 16:30;23366;952;625;5;0;24948
2022-09-03 17:30;23578;965;627;3;0;25173
2022-09-03 18:30;23351;960;626;1;0;24938
2022-09-03 19:30;22649;1386;628;0;0;24663
2022-09-03 20:30;21957;1722;637;0;0;24316
2022-09-03 21:30;21148;1796;632;0;0;23576
2022-09-03 22:30;20757;1888;638;0;0;23283
2022-09-03 23:30;19973;1744;637;0;0;22354
2022-09-04 00:30;19521;1657;632;0;0;21810
2022-09-04 01:30;19366;1312;636;0;0;21314
2022-09-04 02:30;19148;1099;635;0;0;20882
2022-09-04 03:30;18995;874;637;0;0;20506
2022-09-04 04:30;18950;935;634;0;0;20519
2022-09-04 05:30;18899;822;638;0;0;20359
2022-09-04 06:30;19472;773;633;0;0;20878
2022-09-04 07:30;19812;725;635;0;0;21172
2022-09-04 08:30;21318;628;632;0;0;22578
2022-09-04 09:30;22209;723;628;0;0;23560
2022-09-04 10:30;22225;801;636;1;0;23663
2022-09-04 11:30;22374;837;632;3;0;23846
2022-09-04 12:30;22656;741;636;3;0;24036
2022-09-04 13:30;22371;772;611;5;0;23759
2022-09-04 14:30;22005;878;611;4;0;23498
2022-09-04 15:30;21888;947;612;5;0;23452
2022-09-04 16:30;22227;881;614;5;0;23727
2022-09-04 17:30;22158;831;614;2;0;23605
2022-09-04 18:30;22233;748;615;1;0;23597
2022-09-04 19:30;22039;865;616;0;0;23520
2022-09-04 20:30;21888;962;619;0;0;23469
2022-09-04 21:30;21296;783;619;0;0;22698
2022-09-04 22:30;20571;862;624;0;0;22057
2022-09-04 23:30;19807;786;621;0;0;21214
2022-09-05 00:30;18628;848;622;0;0;20098
2022-09-05 01:30;17824;946;621;0;0;19391
2022-09-05 02:30;17430;976;618;0;0;19024
2022-09-05 03:30;16730;983;619;0;0;18332
2022-09-05 04:30;16973;971;616;0;0;18560
2022-09-05 05:30;17284;965;617;0;0;18866
2022-09-05 06:30;18184;933;617;0;0;19734
2022-09-05 07:30;19482;813;613;0;0;20908
2022-09-05 08:30;20826;685;604;1;0;22116
2022-09-05 09:30;21465;564;604;2;0;22635
2022-09-05 10:30;21828;429;603;3;0;22863
2022-09-05 11:30;22900;363;605;3;0;23871
2022-09-05 12:30;22918;293;607;4;0;23822
2022-09-05 13:30;22860;247;583;4;0;23694
2022-09-05 14:30;22454;234;582;2;0;23272
2022-09-05 15:30;21910;207;585;3;0;22705
2022-09-05 16:30;23226;168;584;1;0;23979
2022-09-05 17:30;23940;141;586;1;0;24668
2022-09-05 18:30;23790;187;588;1;0;24566
2022-09-05 19:30;23789;199;590;0;0;24578
2022-09-05 20:30;23515;322;592;0;0;24429
2022-09-05 21:30;22525;301;594;0;0;23420
2022-09-05 22:30;21724;309;598;0;0;22631
2022-09-05 23:30;20562;260;596;0;0;21418
2022-09-06 00:30;19132;334;599;0;0;20065
2022-09-06 01:30;18304;374;601;0;0;19279
2022-09-06 02:30;17548;320;597;0;0;18465
2022-09-06 03:30;17689;314;597;0;0;18600
2022-09-06 04:30;18231;337;596;0;0;19164
2022-09-06 05:30;19846;372;596;0;0;20814
2022-09-06 06:30;21876;315;595;0;0;22786
2022-09-06 07:30;23356;279;593;0;0;24228
2022-09-06 08:30;23855;191;567;1;0;24614
2022-09-06 09:30;24068;158;561;1;0;24788
2022-09-06 10:30;24128;135;561;1;0;24825
2022-09-06 11:30;24034;93;561;2;0;24690
2022-09-06 12:30;24123;71;562;4;0;24760
2022-09-06 13:30;24236;46;525;2;0;24809
2022-09-06 14:30;24011;30;525;4;0;24570
2022-09-06 15:30;24005;23;525;2;0;24555
2022-09-06 16:30;24247;45;526;1;0;24819
2022-09-06 17:30;24972;53;523;0;0;25548
2022-09-06 18:30;25076;90;525;0;0;25691
2022-09-06 19:30;24873;119;530;0;0;25522
2022-09-06 20:30;24936;91;537;0;0;25564
2022-09-06 21:30;23976;78;534;0;0;24588
2022-09-06 22:30;22572;111;538;0;0;23221
2022-09-06 23:30;21373;170;537;0;0;22080
2022-09-07 00:30;20775;194;537;0;0;21506
2022-09-07 01:30;20547;237;536;0;0;21320
2022-09-07 02:30;20106;228;541;0;0;20875
2022-09-07 03:30;19794;207;541;0;0;20542
2022-09-07 04:30;19911;204;540;0;0;20655
2022-09-07 05:30;20579;182;540;0;0;21301
2022-09-07 06:30;22198;126;542;0;0;22866
2022-09-07 07:30;23255;81;530;1;0;23867
2022-09-07 08:30;22686;32;526;1;0;23245
2022-09-07 09:30;22958;-4;527;4;0;23485
2022-09-07 10:30;23316;-7;528;0;0;23837
2022-09-07 11:30;22999;-3;531;0;0;23527
2022-09-07 12:30;22740;21;545;0;0;23306
2022-09-07 13:30;23393;57;550;0;0;24000
2022-09-07 14:30;22838;89;550;0;0;23477
2022-09-07 15:30;22598;104;551;0;0;23253
2022-09-07 16:30;23213;113;550;0;0;23876
2022-09-07 17:30;24378;92;551;3;160;25184
2022-09-07 18:30;23168;41;552;1;238;24000
2022-09-07 19:30;23629;27;552;0;0;24208
2022-09-07 20:30;22873;3;555;0;0;23431
2022-09-07 21:30;22567;18;555;0;0;23140
2022-09-07 22:30;21649;34;557;0;0;22240
2022-09-07 23:30;20354;80;557;0;0;20991
2022-09-08 00:30;19818;87;554;0;0;20459
2022-09-08 01:30;19728;137;554;0;0;20419
2022-09-08 02:30;19459;173;555;0;0;20187
2022-09-08 03:30;18685;132;556;0;0;19373
2022-09-08 04:30;18716;139;553;0;0;19408
2022-09-08 05:30;20115;121;554;0;0;20790
2022-09-08 06:30;21645;89;553;0;0;22287
2022-09-08 07:30;22003;115;553;1;0;22672
2022-09-08 08:30;22422;66;553;3;0;23044
2022-09-08 09:30;22352;65;552;5;0;22974
2022-09-08 10:30;22395;37;551;7;0;22990
2022-09-08 11:30;22429;43;553;8;0;23033
2022-09-08 12:30;22543;124;545;8;0;23220
2022-09-08 13:30;22672;107;544;8;0;23331
2022-09-08 14:30;22545;164;543;8;0;23260
2022-09-08 15:30;22635;132;543;7;0;23317
2022-09-08 16:30;23127;96;544;5;0;23772
2022-09-08 17:30;24116;51;551;3;0;24721
2022-09-08 18:30;24741;41;556;1;0;25339
2022-09-08 19:30;24741;56;552;0;0;25349
2022-09-08 20:30;24741;115;553;0;0;25409
2022-09-08 21:30;23814;46;552;0;0;24412
2022-09-08 22:30;22634;76;552;0;0;23262
2022-09-08 23:30;21236;99;556;0;0;21891
2022-09-09 00:30;20472;118;554;0;0;21144
2022-09-09 01:30;20235;105;552;0;0;20892
2022-09-09 02:30;18836;123;554;0;0;19513
2022-09-09 03:30;18467;136;552;0;0;19155
2022-09-09 04:30;18187;160;555;0;0;18902
2022-09-09 05:30;20070;184;553;0;0;20807
2022-09-09 06:30;22288;141;555;0;0;22984
2022-09-09 07:30;23476;102;553;0;0;24131
2022-09-09 08:30;23873;41;557;2;0;24473
2022-09-09 09:30;23442;6;557;5;0;24010
2022-09-09 10:30;23794;24;554;6;0;24378
2022-09-09 11:30;23855;67;553;7;0;24482
2022-09-09 12:30;24006;68;549;8;0;24631
2022-09-09 13:30;24278;77;548;8;0;24911
2022-09-09 14:30;23487;83;547;6;0;24123
2022-09-09 15:30;23430;69;547;4;0;24050
2022-09-09 16:30;23488;94;546;4;0;24132
2022-09-09 17:30;23741;136;548;2;0;24427
2022-09-09 18:30;24004;154;552;1;0;24711
2022-09-09 19:30;23930;197;552;0;0;24679
2022-09-09 20:30;23310;307;557;0;0;24174
2022-09-09 21:30;22508;393;551;0;0;23452
2022-09-09 22:30;21684;480;551;0;0;22715
2022-09-09 23:30;20175;473;549;0;0;21197
2022-09-10 00:30;20335;489;551;0;0;21375
2022-09-10 01:30;19153;574;550;0;0;20277
2022-09-10 02:30;18417;542;551;0;0;19510
2022-09-10 03:30;17192;544;550;0;0;18286
2022-09-10 04:30;17129;478;552;0;0;18159
2022-09-10 05:30;17221;460;555;0;0;18236
2022-09-10 06:30;18060;397;555;0;0;19012
2022-09-10 07:30;19559;275;553;1;0;20388
2022-09-10 08:30;21698;129;555;2;0;22384
2022-09-10 09:30;22667;33;552;4;0;23256
2022-09-10 10:30;23181;17;547;6;0;23751
2022-09-10 11:30;23504;43;548;7;0;24102
2022-09-10 12:30;23796;68;552;8;0;24424
2022-09-10 13:30;23856;96;552;8;0;24512
2022-09-10 14:30;23741;124;550;8;0;24423
2022-09-10 15:30;23488;165;548;5;0;24206
2022-09-10 16:30;23561;209;550;3;0;24323
2022-09-10 17:30;24290;279;548;1;0;25118
2022-09-10 18:30;23864;358;554;0;0;24776
2022-09-10 19:30;23771;570;554;0;0;24895
2022-09-10 20:30;23319;628;554;0;0;24501
2022-09-10 21:30;22593;703;554;0;0;23850
2022-09-10 22:30;21446;701;554;0;0;22701
2022-09-10 23:30;20127;741;551;0;0;21419
2022-09-11 00:30;19371;746;553;0;0;20670
2022-09-11 01:30;18337;777;549;0;0;19663
2022-09-11 02:30;17320;708;552;0;0;18580
2022-09-11 03:30;17183;570;550;0;0;18303
2022-09-11 04:30;17266;427;551;0;0;18244
2022-09-11 05:30;17337;293;551;0;0;18181
2022-09-11 06:30;18271;230;550;0;0;19051
2022-09-11 07:30;19482;161;549;1;0;20193
2022-09-11 08:30;21446;71;548;2;0;22067
2022-09-11 09:30;22416;12;547;5;0;22980
2022-09-11 10:30;22460;15;542;7;0;23024
2022-09-11 11:30;23122;30;542;8;0;23702
2022-09-11 12:30;23497;45;507;8;0;24057
2022-09-11 13:30;24357;49;508;8;0;24922
2022-09-11 14:30;24261;62;508;7;0;24838
2022-09-11 15:30;24042;76;504;6;0;24628
2022-09-11 16:30;24789;101;507;3;0;25400
2022-09-11 17:30;25124;150;507;2;0;25783
2022-09-11 18:30;25017;210;510;0;0;25737
2022-09-11 19:30;24762;211;514;0;0;25487
2022-09-11 20:30;24189;192;516;0;0;24897
2022-09-11 21:30;23006;286;515;0;0;23807
2022-09-11 22:30;22049;302;518;0;0;22869
2022-09-11 23:30;20947;220;510;0;0;21677
2022-09-12 00:30;20567;190;511;0;0;21268
2022-09-12 01:30;19168;211;509;0;0;19888
2022-09-12 02:30;18081;201;509;0;0;18791
2022-09-12 03:30;17502;236;509;0;0;18247
2022-09-12 04:30;17702;283;509;0;0;18494
2022-09-12 05:30;19134;284;507;0;0;19925
2022-09-12 06:30;22027;243;509;0;0;22779
2022-09-12 07:30;23699;173;505;0;0;24377
2022-09-12 08:30;24291;104;505;1;0;24901
2022-09-12 09:30;23265;53;502;5;0;23825
2022-09-12 10:30;23744;27;498;5;0;24274
2022-09-12 11:30;23511;38;503;8;0;24060
2022-09-12 12:30;23595;39;524;8;0;24166
2022-09-12 13:30;24045;60;524;8;0;24637
2022-09-12 14:30;24029;51;524;7;0;24611
2022-09-12 15:30;23717;51;526;6;0;24300
2022-09-12 16:30;24076;63;523;5;0;24667
2022-09-12 17:30;24948;57;529;3;0;25537
2022-09-12 18:30;24723;64;530;0;0;25317
2022-09-12 19:30;25573;38;532;0;0;26143
2022-09-12 20:30;24807;40;535;0;0;25382
2022-09-12 21:30;24250;35;536;0;0;24821
2022-09-12 22:30;23521;43;539;0;0;24103
2022-09-12 23:30;21987;24;536;0;0;22547
2022-09-13 00:30;20917;2;534;0;0;21453
2022-09-13 01:30;20729;-5;533;0;0;21257
2022-09-13 02:30;20610;11;532;0;0;21153
2022-09-13 03:30;19528;32;526;0;0;20086
2022-09-13 04:30;18873;63;518;0;0;19454
2022-09-13 05:30;20313;71;513;0;0;20897
2022-09-13 06:30;22088;107;509;0;0;22704
2022-09-13 07:30;22818;165;505;0;0;23488
2022-09-13 08:30;22591;148;506;1;0;23246
2022-09-13 09:30;22451;136;502;1;0;23090
2022-09-13 10:30;22422;127;506;3;0;23058
2022-09-13 11:30;23333;132;509;1;0;23975
